,RVD_tot,RVW_tot,RVM_tot,logRVD_tot,logRVW_tot,logRVM_tot,RVD_pos_tot,RVD_neg_tot,RD_neg_tot,RW_neg_tot,RM_neg_tot,RQ_tot
2016-11-29,5.49310282931494e-05,4.773640126975665e-05,0.0001426135373593481,-9.809432190720347,-9.94981632176012,-8.855372122096128,3.313070272708847e-05,2.1800325566060928e-05,0.0,-0.000518458862996146,-0.0006144971120761928,3.4070247460935204e-09
2016-11-30,4.365860152240419e-05,4.5853801624615574e-05,0.00014180956655732697,-10.03911023845021,-9.990052448312627,-8.861025480998569,2.5376911929890114e-05,1.828168959251407e-05,0.0,0.0,-0.00013770915614582554,3.121527406506508e-09
2016-12-01,7.953243402343324e-05,5.400341956441103e-05,0.00014100222109576948,-9.439345644365691,-9.826463188138089,-8.866734915257908,2.641095581481776e-05,5.312147820861547e-05,-0.00845008713420017,-0.0008579812380190191,0.0,7.709397820865577e-09
2016-12-02,0.00012072440821171408,7.164060445766525e-05,0.00014176186471878625,-9.022000228169766,-9.543848543374844,-8.861361917139373,2.431179848582474e-05,9.641260972588934e-05,-0.0024184928803644376,-0.0018352775920440754,0.0,8.183657847630773e-09
2016-12-05,0.00020026521013184832,9.982233643650982e-05,0.00014814546474803097,-8.515868019185696,-9.212118587699946,-8.817315896981407,8.880702590351232e-05,0.00011145818422833599,0.0,0.0,0.0,7.12219345766379e-08
2016-12-06,3.7049575306350245e-05,9.624604583914997e-05,0.00014700084951062078,-10.203253669004468,-9.248602667830927,-8.825072192218421,2.5460781852233292e-05,1.1588793454116946e-05,0.0,0.0,0.0,1.6616185972123348e-09
2016-12-07,0.00016091655759129179,0.0001196976370529275,0.00014350792363692662,-8.734624603161638,-9.03054168617224,-8.849120307306933,0.00014896804326110686,1.1948514330184923e-05,0.0,0.0,0.0,1.9483855634205074e-08
2016-12-08,0.00013553185035421154,0.00013089752031908314,0.000148198478530221,-8.906303887301652,-8.94109582855036,-8.81695811148278,9.658863838751195e-05,3.894321196669961e-05,0.0,0.0,0.0,3.327142572790837e-08
2016-12-09,2.5079266947380445e-05,0.00011176849206621642,9.771015701269503e-05,-10.593469071200065,-9.099080861057814,-9.233505043083769,1.3438789584013514e-05,1.164047736336693e-05,0.0,0.0,0.0,9.176008185455373e-10
2016-12-12,1.9726930758468034e-05,7.566083619154036e-05,8.857087737027608e-05,-10.833525812196635,-9.489249886857202,-9.331707452238634,1.0641259073538528e-05,9.085671684929505e-06,-0.0002469842145873051,0.0,0.0,5.826693183005152e-10
2016-12-13,2.504053683312009e-05,7.325902849689432e-05,8.489634767683687e-05,-10.59501457293982,-9.521509061732187,-9.374079484690851,1.883881615962001e-05,6.201720673500085e-06,0.0,0.0,0.0,8.400911427136228e-10
2016-12-14,8.089061431531443e-05,5.7253839841698866e-05,7.743350768346116e-05,-9.422412756510111,-9.768015846308392,-9.466090955242613,1.291177850627854e-05,6.797883580903589e-05,-0.0066778831934523305,0.0,0.0,3.939256837586703e-09
2016-12-15,5.5446787539114574e-05,4.123682727867947e-05,7.825802098644326e-05,-9.800086780217402,-10.096178834881723,-9.455499229178168,3.191341618441e-05,2.353337135470458e-05,0.0,0.0,0.0,4.79569781139186e-09
2016-12-16,5.707625778367565e-05,4.763622544593851e-05,7.723073549270434e-05,-9.771122328407518,-9.951917047389848,-9.468713052021686,3.391746858406401e-05,2.3158789199611638e-05,0.0,0.0,0.0,7.279397216527797e-09
2016-12-19,1.4040140973724415e-05,4.649886748898979e-05,7.521913656268973e-05,-11.173590118553456,-9.976082600743041,-9.495104883814212,9.021102647126442e-06,5.019038326597972e-06,0.0,0.0,0.0,5.090578519668435e-10
2016-12-20,1.6202497103562695e-05,4.4731259543078316e-05,7.036768868756231e-05,-11.030345185409395,-10.01483798211699,-9.561776367664319,1.0515124551160587e-05,5.687372552402107e-06,0.0,0.0,0.0,2.758971824089972e-10
2016-12-21,3.9238283791213896e-05,3.640079343825821e-05,6.901030733697762e-05,-10.145857660431165,-10.2209199858048,-9.581254682828021,6.771343367861135e-06,3.246694042335276e-05,-0.002962159838220842,0.0,0.0,9.622773572263339e-10
2016-12-22,2.0680502864375434e-05,2.9447536503310376e-05,6.226283919999939e-05,-10.786319192160526,-10.432900301507809,-9.684145791677695,5.446878188476739e-06,1.5233624675898693e-05,-0.0013159346257605431,0.0,0.0,2.8758726845964037e-10
2016-12-23,2.4236916642290476e-05,2.2879668275033342e-05,6.0952171786098525e-05,-10.627633606079563,-10.685261890026604,-9.705421070414243,2.0602952769790134e-05,3.6339638725003408e-06,0.0,0.0,0.0,4.0621440387328707e-10
2016-12-27,6.537546386657697e-06,2.1379149357619994e-05,5.9486408243471335e-05,-11.937948633124952,-10.753094439986768,-9.72976270439029,4.164791359811754e-06,2.372755026845944e-06,0.0,0.0,0.0,4.458930750174331e-11
2016-12-28,3.504567642943674e-06,1.8839563465496193e-05,5.8166684784266806e-05,-12.561443399453493,-10.879551459705722,-9.752197793512584,1.5589543794979762e-06,1.9456132634456977e-06,-0.0006072284784492952,-0.0002013521269329939,0.0,1.1450112509573944e-11
2016-12-29,6.001976383145691e-05,2.2995859473544797e-05,5.8196830856713694e-05,-9.720836652790569,-10.680196381130546,-9.751679657343265,5.286919405801124e-06,5.473284442565579e-05,-0.0024387274478990086,-9.666564886862717e-05,0.0,2.809879183145304e-09
2016-12-30,1.6474394979236948e-05,2.2154637896517097e-05,5.644880206971767e-05,-11.013703201816831,-10.717463697544014,-9.782176488679378,9.678696565714827e-06,6.795698413522121e-06,0.0,0.0,0.0,5.984099601237792e-10
2017-01-02,3.160544297189866e-05,2.3628343162438734e-05,5.590093122651287e-05,-10.362181206257878,-10.65306358507478,-9.79192951914926,1.3804003861032674e-05,1.7801439110865986e-05,0.0,0.0,0.0,9.836824060981775e-10
2017-01-03,7.867614799030078e-05,3.805606348316735e-05,5.586200913409776e-05,-9.45017052356893,-10.176450130684346,-9.792626030781166,6.971252738363566e-05,8.96362060666512e-06,0.0,0.0,0.0,4.4932020295219495e-09
2017-01-04,1.5653692099011897e-05,4.048588837438099e-05,5.10860674926113e-05,-11.06480375193235,-10.114557079769899,-9.881998749738875,1.0533583247277647e-05,5.120108851734252e-06,-0.0012186258185654458,0.0,0.0,1.3034533215520497e-10
2017-01-05,4.132031138377142e-05,3.674599788484389e-05,4.3861299367698714e-05,-10.094156377831952,-10.211481239328267,-10.034478190066826,1.3614181208199112e-05,2.770613017557231e-05,-5.131138313981639e-05,0.0,0.0,1.2322442681857124e-09
2017-01-06,2.4872503699924562e-05,3.842561962898142e-05,4.330779611286118e-05,-10.601747633727271,-10.166786142996726,-10.047177890366799,1.0887165937260024e-05,1.398533776266454e-05,0.0,0.0,0.0,6.81626910199133e-10
2017-01-09,1.8344637854278943e-05,3.577345860545748e-05,3.6827254306633326e-05,-10.906173241192496,-10.238304319251307,-10.209272380744284,9.05242305509372e-06,9.292214799185226e-06,-0.003381474508986927,0.0,0.0,3.047592843591717e-10
2017-01-10,2.0872702501773163e-05,2.4212769507751954e-05,3.161547485879522e-05,-10.777068353079676,-10.628630398358593,-10.361863846519203,1.1785119666583483e-05,9.087582835189683e-06,-0.0004231115687423713,-0.0005500090254181756,0.0,5.127747012413527e-10
2017-01-11,3.349995441524666e-05,2.7782021970998906e-05,3.199823338006186e-05,-10.303966479873084,-10.491121438153636,-10.34982986356157,1.61824670688094e-05,1.731748734643726e-05,-0.0003204750313891122,-0.00037037886798290884,0.0,2.328673822517771e-09
2017-01-12,6.39454422061073e-05,3.2307048135466086e-05,3.4008165718590926e-05,-9.657480303689542,-10.34022514301132,-10.288909893990025,1.2029394031406205e-05,5.1916048174701095e-05,-0.005302720020128223,-0.0014206605953805903,0.0,2.220750705874762e-09
2017-01-13,6.957215459485851e-05,4.124697831445287e-05,3.6032330162306305e-05,-9.573146148336399,-10.095932700849676,-10.23109396245877,6.38097675719948e-05,5.762387022863706e-06,0.0,0.0,0.0,3.277775947528544e-09
2017-01-16,0.00012078871578435805,6.17357939004687e-05,3.784588022908101e-05,-9.02146768920791,-9.69264666721566,-10.181988428679041,1.1215941158843544e-05,0.0001095727746255145,-0.007109961949353553,-0.0007161880818965948,0.0,1.149194663536795e-08
2017-01-17,7.416733980249063e-05,7.239472136061219e-05,3.8696814422870835e-05,-9.509186669078638,-9.53337717061443,-10.159753275971076,2.0013231679185967e-05,5.4154108123304665e-05,-0.002690344929954991,-0.001169634754139119,0.0,3.6032291153456276e-09
2017-01-18,4.005006117150777e-05,7.37047427118644e-05,3.792289639504502e-05,-10.1253803570726,-9.51544340925378,-10.179955501768518,2.537399900464137e-05,1.4676062166866398e-05,0.0,-0.0008509000604779127,0.0,2.168543148452818e-09
2017-01-19,3.761607188869028e-05,6.8438868648381e-05,3.899452961845256e-05,-10.188079155048378,-9.589569639638265,-10.152089187866375,2.0175079543065035e-05,1.7440992345625244e-05,-0.0013492162007847257,-6.019929660921325e-05,0.0,1.1678410849380735e-09
2017-01-20,3.3053870109977955e-05,6.113521175140488e-05,3.976050111874416e-05,-10.31737189988433,-9.70242256070511,-10.13263657266518,1.8960139419012757e-05,1.4093730690965196e-05,0.0,-0.0014201729427097555,0.0,1.7635133238109772e-09
2017-01-23,0.00013524644130569666,6.402675685567262e-05,4.4124508278493384e-05,-8.908411952556516,-9.656209486104084,-10.028495186603084,1.7096430130676357e-05,0.0001181500111750203,-0.008010235960974032,-0.001600227745033851,0.0,1.5003066561332807e-08
2017-01-24,2.1072851621172515e-05,5.3407859219409e-05,4.4142342312893246e-05,-10.767524998955949,-9.83755264643408,-10.02809109300457,1.3575711996199801e-05,7.497139624972715e-06,0.0,-0.0005712306038434254,0.0,3.4551516558335665e-10
2017-01-25,0.00016318863705300685,7.803557439570882e-05,5.045832960428945e-05,-8.720603743758957,-9.458345753252196,-9.89436271866256,0.00015562309130987483,7.5655457431320095e-06,0.0,0.0,0.0,2.0754607532057784e-08
2017-01-26,2.1733035413096582e-05,7.485896710059007e-05,5.114903365094575e-05,-10.736677085780086,-9.49990465333111,-9.880766958199732,1.2048485990916888e-05,9.684549422179694e-06,-0.005040386337067565,0.0,0.0,2.990205272268289e-10
2017-01-27,2.13280183490238e-05,7.251379674839925e-05,5.1959190501222126e-05,-10.755488934202718,-9.531733714230468,-9.865051945551476,1.0164710638885702e-05,1.11633077101381e-05,-0.003678180351729325,0.0,0.0,3.5570946334074585e-10
2017-01-30,5.5337769867476696e-05,5.6532062460755244e-05,5.174637259376848e-05,-9.802054883162059,-9.780702603584658,-9.869156223081957,1.08914958792156e-05,4.444627398826109e-05,-0.013225121702357023,-0.0007460226944035863,-0.00012506651173974654,2.243102920416218e-09
2017-01-31,4.6541730089386774e-05,6.16258381543981e-05,5.311306964422984e-05,-9.975161226535548,-9.694429324811184,-9.843087527342359,2.0490194657344573e-05,2.6051535432042194e-05,-0.005692358092820992,-0.002375422468167213,-0.000588215878059635,4.258918373714512e-09
2017-02-01,6.237031988003431e-05,4.1462174719803584e-05,5.451147314005419e-05,-9.68242103869105,-10.090728998887904,-9.81709936211926,4.966074118557683e-05,1.2709578694457474e-05,0.0,-0.00460854220941732,-0.000659492233899278,7.881104095194919e-09
2017-02-02,3.195972541820412e-05,4.3507512720825095e-05,5.2387999386777075e-05,-10.351034028523504,-10.042576928555775,-9.856833012202525,1.499615680770815e-05,1.6963568610495968e-05,0.0,-0.0035034264563571687,-0.0008296798360326565,1.3033036277184428e-09
2017-02-03,2.136071112228286e-05,4.351405127547691e-05,5.264740934238029e-05,-10.753957252184748,-10.042426654201607,-9.851893525867837,1.2841707931924966e-05,8.519003190357894e-06,0.0,-0.0015288619134925835,-0.000492713100525427,6.967825759841973e-10
2017-02-06,4.698657163248239e-05,4.184381162847805e-05,5.290496662641261e-05,-9.965648707024261,-10.08156664224994,-9.847013336429393,1.51057210611394e-05,3.1880850571343e-05,-0.011257741724171487,-0.0011353859178554761,-0.0010020962978450484,5.700359422430495e-09
2017-02-07,4.207248490888387e-05,4.094996259237746e-05,5.368678395409258e-05,-10.076116596052364,-10.103159661160669,-9.832343695601546,1.2295565663367695e-05,2.9776919245516177e-05,-0.0018871280955828598,-0.0003743399184078498,-0.0011935329454780702,1.0798191189605521e-09
2017-02-08,5.098873175472206e-05,3.867364496731501e-05,5.517060640411272e-05,-9.88390589563795,-10.160352198516735,-9.805080239184917,3.231753731141798e-05,1.8671194443304063e-05,0.0,-0.0010835126928783853,-0.0009922172148634115,2.0292627011658078e-09
2017-02-09,8.140449710502986e-05,4.856259930468016e-05,5.792205161335166e-05,-9.4160800394913,-9.93265688495448,-9.756412389012903,6.74850112197528e-05,1.3919485885277063e-05,0.0,0.0,-0.00038636568664109983,6.23406638792053e-09
2017-02-10,4.9911411642744404e-05,5.427273940877247e-05,5.866802694187428e-05,-9.905260891117068,-9.821488493757844,-9.743615665353815,3.2547536102189685e-05,1.7363875540554716e-05,-0.0026008452139958324,-0.000358524283413213,-0.0004900188767595871,1.6333390210683652e-09
2017-02-13,3.371727682868366e-05,5.161888044801273e-05,5.7294019424718674e-05,-10.297500186434464,-9.871623052246608,-9.767314312732385,2.8026813115342187e-05,5.690463713341479e-06,0.0,0.0,0.0,6.054262373710788e-10
2017-02-14,1.944562243092471e-05,4.709350795242089e-05,5.50155406899944e-05,-10.847888581050162,-9.96337540184715,-9.807894854643898,8.783800591213843e-06,1.0661821839710867e-05,0.0,0.0,-0.00016233293825457793,3.183228392576679e-10
2017-02-15,3.6462032492432726e-05,4.418816809996304e-05,5.118250963127052e-05,-10.219239044452008,-10.027053494762082,-9.880112693044625,2.8558902221823124e-05,7.903130270609594e-06,0.0,0.0,0.0,7.793453897392757e-10
2017-02-16,2.5640576720015702e-05,3.30353840229602e-05,4.8976747672976205e-05,-10.571334433184436,-10.317931327819851,-9.924164909768297,8.274999222605498e-06,1.7365577497410204e-05,-0.005774822700937325,0.0,0.0,4.642930021588021e-10
2017-02-17,3.979414470806573e-05,3.1011930636024466e-05,4.896511510645611e-05,-10.131790774384577,-10.381138568291849,-9.924402450003795,1.8501498765545982e-05,2.1292645942519747e-05,-0.0016033255795027798,0.0,0.0,2.2459585443092256e-09
2017-02-20,0.0001602295118376142,5.6314377637810566e-05,5.4538453285952656e-05,-8.7389033215845,-9.784560679971824,-9.81660454020909,0.00015108454625216723,9.144965585446951e-06,0.0,0.0,0.0,2.2606854368354216e-08
2017-02-21,2.024507685770301e-05,5.647426852316622e-05,5.395623541084925e-05,-10.807598912107855,-9.781725447917793,-9.827337295351137,1.197916803462186e-05,8.265908823081148e-06,0.0,0.0,0.0,5.207897382278287e-10
2017-02-22,4.1699648822235584e-05,5.7521791789126804e-05,4.970410847978284e-05,-10.085017850724102,-9.763346694321656,-9.90942296268911,2.845788173621983e-05,1.3241767086015758e-05,0.0,0.0,0.0,3.471338839509076e-09
2017-02-23,1.6051198555077364e-05,5.5603916156139135e-05,4.947585152223306e-05,-11.03972703484758,-9.797256924725193,-9.914025855461894,6.490054451583871e-06,9.561144103493492e-06,-0.0030766487025397147,0.0,0.0,4.197499795502309e-10
2017-02-24,3.9402502916418796e-05,5.552558779780975e-05,4.384920906147906e-05,-10.141681217880633,-9.79866660205684,-10.034753876675255,1.5958675581686207e-05,2.3443827334732585e-05,-0.006662442550608906,0.0,-0.00032835918727288884,1.839264993075511e-09
